ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
93982185886107798,2021-07,2.707322179300329e-05
93982185886107798,2021-08,4.937513545564919e-06
93982185886107798,2021-08,2.4145996927305717e-06
93982185886107798,2021-09,0.00010180238986500738
93982185886107798,2021-09,4.091652803110234e-05
93982185886107798,2021-10,8.129518242205474e-05
93982185886107798,2021-10,0.00031383987856327666
93982185886107798,2021-11,0.00016109216433776984
93982185886107798,2021-11,1.132891837389531e-06
107343823625119033,2021-07,2.9272342023868242e-05
107343823625119033,2021-08,1.573072183551637e-05
107343823625119033,2021-08,8.366758354638883e-05
107343823625119033,2021-08,6.1367846346613635e-06
107343823625119033,2021-08,1.6891307688663215e-05
107343823625119033,2021-08,7.260922902590013e-06
107343823625119033,2021-09,6.770116678374963e-05
107343823625119033,2021-09,1.0458871236171022e-05
107343823625119033,2021-09,9.024688302752998e-06
107343823625119033,2021-09,5.2737883327196526e-06
107343823625119033,2021-09,1.545035640996961e-05
107343823625119033,2021-10,1.1900845048964232e-06
107343823625119033,2021-11,1.1972222881027975e-05
107343823625119033,2021-11,5.5840108947852456e-05
107343823625119033,2021-11,3.3251431255695418e-06
113538242419211987,2021-07,0.00010582999403990805
113538242419211987,2021-11,0.0007446857165046892
121658372387044248,2021-07,0.00011306021654690082
121658372387044248,2021-07,1.9678459244349218e-05
121658372387044248,2021-07,0.00016888583457637464
121658372387044248,2021-08,1.642869156065271e-06
121658372387044248,2021-08,5.263483851227693e-07
121658372387044248,2021-08,6.327116464401569e-07
121658372387044248,2021-10,9.259251123439318e-06
121658372387044248,2021-10,1.0559323160014975e-05
121658372387044248,2021-10,6.897249696440243e-06
121658372387044248,2021-11,6.612667465136394e-06
165658847908185334,2021-07,0.00020197008266334995
165658847908185334,2021-10,0.00016905072488739378
170089315547146305,2021-07,0.00027347347243090835
170089315547146305,2021-07,0.001276725310265745
170089315547146305,2021-07,0.003936148566805665
170089315547146305,2021-07,0.0004116214032638733
170089315547146305,2021-08,0.0007245571258902153
170089315547146305,2021-08,0.00013463904947669415
170089315547146305,2021-08,0.15744320043821225
170089315547146305,2021-08,0.0714364140080903
170089315547146305,2021-08,0.01568486501814393
170089315547146305,2021-08,0.0008544312330471718
170089315547146305,2021-08,0.011287265469028224
170089315547146305,2021-08,0.0001625952107902707
170089315547146305,2021-08,0.015595589914766896
170089315547146305,2021-08,0.0006386552911301085
170089315547146305,2021-08,0.004388986107756462
170089315547146305,2021-08,0.0013305083141768469
170089315547146305,2021-09,0.000143098399478686
170089315547146305,2021-09,0.00021779910721418628
170089315547146305,2021-09,0.0033862925738342505
170089315547146305,2021-09,0.005599289131363309
170089315547146305,2021-09,0.00012203353391917889
170089315547146305,2021-09,0.0002856777221815302
170089315547146305,2021-10,0.011244199835240045
170089315547146305,2021-10,0.0035411621744442286
170089315547146305,2021-10,0.00010799933781391509
170089315547146305,2021-10,0.0006557189218119228
170089315547146305,2021-10,0.0017461753161328818
170089315547146305,2021-10,0.00041678959730860165
170089315547146305,2021-10,0.0011745588206938024
170089315547146305,2021-11,0.00022386039179571825
170089315547146305,2021-11,0.000385538799828709
170089315547146305,2021-11,0.00023253784117374115
170089315547146305,2021-11,0.00011631846205386966
175003104385133396,2021-07,0.0009882934677429378
175003104385133396,2021-07,3.8428196612914545e-07
175003104385133396,2021-08,0.001810113910505774
175003104385133396,2021-09,0.00018664891309257283
175003104385133396,2021-09,0.004876923599170546
175003104385133396,2021-10,0.01304885047372219
175003104385133396,2021-10,4.70162207027359e-05
175003104385133396,2021-10,0.0001006931102289614
175003104385133396,2021-11,1.526309624254178e-06
180672270337706285,2021-07,0.0005134660157751705
180672270337706285,2021-07,9.430823620086406e-05
180672270337706285,2021-07,0.00012662692862209086
180672270337706285,2021-07,0.00018558976479549283
180672270337706285,2021-07,0.0001000431462223148
180672270337706285,2021-07,0.00017115037774714448
180672270337706285,2021-07,0.00013255116913465486
180672270337706285,2021-08,6.0745179275202284e-05
180672270337706285,2021-08,0.00025590440775120725
180672270337706285,2021-08,7.794620869724825e-05
180672270337706285,2021-08,0.00013432560867418657
180672270337706285,2021-09,0.00025858289404899915
180672270337706285,2021-09,0.0001302943075223877
180672270337706285,2021-10,0.0003742638709345932
180672270337706285,2021-10,8.314400038185917e-05
180672270337706285,2021-10,0.003928415534292844
180672270337706285,2021-10,0.00016414638736486994
187117706370645370,2021-07,5.539244842723945e-05
187117706370645370,2021-07,7.842026795826061e-05
187117706370645370,2021-07,1.207166990948044e-05
187117706370645370,2021-07,0.000192036159345263
187117706370645370,2021-07,4.314870437846665e-06
187117706370645370,2021-08,0.00010853098373213748
187117706370645370,2021-08,2.9174576344045465e-05
187117706370645370,2021-08,9.960945370978673e-07
187117706370645370,2021-08,3.574358802859564e-05
187117706370645370,2021-09,2.9312385390978946e-05
187117706370645370,2021-09,0.0006947766545316254
187117706370645370,2021-09,1.62145354728686e-05
187117706370645370,2021-09,9.070266103574215e-05
187117706370645370,2021-09,9.52375412929279e-06
187117706370645370,2021-09,7.036799556360031e-05
187117706370645370,2021-09,3.095435929926005e-05
187117706370645370,2021-09,8.964042150296577e-06
187117706370645370,2021-10,7.709403140588844e-06
187117706370645370,2021-10,3.103094725823252e-05
187117706370645370,2021-10,0.0001273027287190223
187117706370645370,2021-10,1.0583044834422101e-05
187117706370645370,2021-10,0.00022900545717341288
187117706370645370,2021-10,2.1521833644070953e-05
187117706370645370,2021-11,9.485718939095704e-05
187117706370645370,2021-11,0.00026898057146822473
187117706370645370,2021-11,6.867456470170258e-06
187117706370645370,2021-11,1.8638374604889527e-06
191536915328669008,2021-07,0.017083223865085324
191536915328669008,2021-07,0.0021606057571340416
191536915328669008,2021-10,0.0002024612626058838
209314261782935157,2021-10,0.0010314308370727573
209477776078372134,2021-07,5.445900323328641e-05
209477776078372134,2021-07,5.344848005722702e-06
209477776078372134,2021-07,4.777213875299796e-06
209477776078372134,2021-07,3.7938805298025254e-06
226405871752897670,2021-07,1.721996799229862e-05
226405871752897670,2021-08,3.519185360288235e-06
226405871752897670,2021-08,1.5802980815114146e-06
226405871752897670,2021-08,7.084266158219507e-06
226405871752897670,2021-08,1.1119144873212503e-05
226405871752897670,2021-08,1.5319837157124096e-06
226405871752897670,2021-08,6.489853845111773e-07
226405871752897670,2021-09,1.2770510755394527e-06
226405871752897670,2021-09,2.388111355498263e-08
226405871752897670,2021-11,1.5543156769268716e-05
234898976850399181,2021-07,3.0218334766171968e-05
234898976850399181,2021-07,4.267342983879855e-05
234898976850399181,2021-07,1.1873494096675053e-05
234898976850399181,2021-08,0.0006904626902196125
234898976850399181,2021-09,9.976094263655478e-05
234898976850399181,2021-09,4.138307070811189e-05
234898976850399181,2021-10,0.000657822647214397
234898976850399181,2021-10,0.0024878359056733365
234898976850399181,2021-10,0.00032255307152450176
234898976850399181,2021-11,9.66667468799002e-05
234898976850399181,2021-11,0.0001606274040534838
238894451665334246,2021-11,5.4791091401442477e-05
255928150711119413,2021-09,0.0010488903026139394
257162352336759783,2021-07,2.9936906630661807e-05
257162352336759783,2021-08,7.801856955662656e-05
257162352336759783,2021-08,0.000119984178347269
257162352336759783,2021-08,0.00014943906359413779
257162352336759783,2021-08,5.430389023794367e-05
257162352336759783,2021-09,3.1742034303276164e-05
257162352336759783,2021-09,4.809688564210255e-05
257162352336759783,2021-09,3.2323721178483944e-05
257162352336759783,2021-10,5.314422107656647e-05
257162352336759783,2021-10,2.269561712970092e-05
257162352336759783,2021-10,3.131361674981374e-05
257162352336759783,2021-10,1.7881274143350206e-05
257162352336759783,2021-11,1.531893022164706e-05
257162352336759783,2021-11,1.9438598247237044e-05
257162352336759783,2021-11,2.3476558182819122e-05
257162352336759783,2021-11,4.189899653044726e-05
257162352336759783,2021-11,4.0981969961640215e-05
271068078606473697,2021-07,0.0007560205433061272
271068078606473697,2021-10,2.0683524424609867e-06
271068078606473697,2021-11,0.0001782077358701697
274692171162531764,2021-07,0.0001029473027591309
274692171162531764,2021-07,4.716998035793178e-05
274692171162531764,2021-07,5.582206825739281e-05
274692171162531764,2021-07,5.3279525803026745e-05
274692171162531764,2021-07,5.638920803524526e-05
274692171162531764,2021-07,8.960329989085331e-05
274692171162531764,2021-07,7.447433772636316e-05
274692171162531764,2021-07,8.278227730594216e-05
274692171162531764,2021-08,4.6332067174527486e-05
274692171162531764,2021-08,6.003157244938557e-06
274692171162531764,2021-08,7.630524288943262e-06
274692171162531764,2021-08,6.003157244938557e-06
274692171162531764,2021-08,3.111492198412137e-05
274692171162531764,2021-08,1.811172760126996e-05
274692171162531764,2021-08,9.705444842483265e-05
274692171162531764,2021-08,1.6086520346997036e-05
274692171162531764,2021-09,0.00016125341206671865
274692171162531764,2021-09,8.220314803485967e-05
274692171162531764,2021-09,0.00010605844979491278
274692171162531764,2021-09,0.00010543654522044372
274692171162531764,2021-09,0.00015636475777890927
274692171162531764,2021-09,6.731946644438001e-05
274692171162531764,2021-09,6.799339103937567e-05
274692171162531764,2021-09,0.0006354442190150679
274692171162531764,2021-09,0.0005074700051337392
274692171162531764,2021-09,0.0002889883295506952
274692171162531764,2021-10,0.000105139119423081
274692171162531764,2021-10,0.0011659889790794234
274692171162531764,2021-10,0.0001337170630086744
274692171162531764,2021-10,0.00015829706691920277
274692171162531764,2021-10,5.1811408787229276e-05
274692171162531764,2021-10,8.67415490867063e-05
274692171162531764,2021-10,8.817852000764162e-05
287529573188507001,2021-07,1.203867357953968e-05
287529573188507001,2021-09,2.465841697234593e-05
287529573188507001,2021-10,9.77949182106058e-06
295375823203017296,2021-07,1.7407471767232096e-05
295375823203017296,2021-07,5.046231792591955e-06
295375823203017296,2021-07,2.396084737499646e-05
295375823203017296,2021-07,9.11520817190578e-06
295375823203017296,2021-07,4.250066553241596e-06
295375823203017296,2021-08,1.125450387117381e-06
295375823203017296,2021-09,1.0825580278602396e-06
295375823203017296,2021-09,4.711210919116865e-07
295375823203017296,2021-10,1.5732018347369366e-06
295375823203017296,2021-10,1.2668845058819888e-08
295375823203017296,2021-11,3.186055702135155e-07
295375823203017296,2021-11,1.7427053068264458e-07
312543480920432545,2021-07,0.005556593393677333
312543480920432545,2021-07,3.3646593375714165e-08
312543480920432545,2021-07,8.424518316914959e-07
312543480920432545,2021-07,6.8949146152973145e-06
312543480920432545,2021-07,2.1540422455618095e-05
312543480920432545,2021-07,1.1939274969140592e-05
312543480920432545,2021-08,3.334591362552751e-05
312543480920432545,2021-08,1.4258723926174592e-05
312543480920432545,2021-08,4.798906405148792e-05
312543480920432545,2021-08,1.4302179905532391e-05
312543480920432545,2021-08,1.1567269300427848e-05
312543480920432545,2021-08,1.3730671392026033e-05
312543480920432545,2021-08,2.2419692856551785e-05
312543480920432545,2021-09,1.3929241455535107e-06
312543480920432545,2021-09,4.44535564724258e-06
312543480920432545,2021-09,1.0291055860320597e-06
312543480920432545,2021-09,1.7712466939942265e-06
312543480920432545,2021-09,1.4060133978080368e-06
312543480920432545,2021-09,1.845054520828019e-05
312543480920432545,2021-09,1.705957882985091e-06
312543480920432545,2021-09,2.1224058564646356e-05
312543480920432545,2021-10,5.977405218755235e-06
312543480920432545,2021-10,8.252157327547994e-06
312543480920432545,2021-10,7.68390388817385e-06
312543480920432545,2021-10,1.0239193111395879e-05
312543480920432545,2021-10,7.812619965081158e-06
312543480920432545,2021-10,2.376667741107294e-05
312543480920432545,2021-11,3.6393227982181986e-06
312543480920432545,2021-11,0.017755910505242035
312543480920432545,2021-11,1.7676376202879782e-06
312543480920432545,2021-11,6.603601931269932e-07
312543480920432545,2021-11,3.6108960539657023e-06
312543480920432545,2021-11,5.40752211193078e-06
312543480920432545,2021-11,2.807744979714264e-07
312543480920432545,2021-11,1.3582450604492256e-06
312543480920432545,2021-11,1.7702089582421099e-06
314309872114206760,2021-07,1.0305326755639028e-05
314309872114206760,2021-07,9.26125017842602e-05
314309872114206760,2021-08,0.003096715565343421
314309872114206760,2021-08,0.002399028071496541
314309872114206760,2021-08,0.003096715565343421
314309872114206760,2021-08,0.003186388616604879
314309872114206760,2021-08,0.00011739213528533379
314309872114206760,2021-08,0.00010220494232009966
314309872114206760,2021-08,8.768705043585501e-05
314309872114206760,2021-08,0.0006405620266047247
314309872114206760,2021-09,0.00012776931951658787
314309872114206760,2021-09,0.00017009635013290914
314309872114206760,2021-09,0.00012776931951658787
314309872114206760,2021-09,0.0001348921166679513
314309872114206760,2021-09,0.0001348921166679513
314309872114206760,2021-09,0.0002686282854379771
314309872114206760,2021-09,0.00032066232700387156
314309872114206760,2021-09,7.77713657254407e-05
314309872114206760,2021-09,0.0001432616986603912
314309872114206760,2021-09,0.0001432616986603912
314309872114206760,2021-09,0.0001432616986603912
314309872114206760,2021-09,0.0001432616986603912
314309872114206760,2021-09,0.00012238837473924028
314309872114206760,2021-10,0.5550395418167761
324916756972236008,2021-07,6.339987103209494e-05
324916756972236008,2021-07,0.00144678650479789
324916756972236008,2021-07,1.1592453151149835e-06
324916756972236008,2021-07,2.8175856510264606e-05
324916756972236008,2021-07,2.70452604915773e-05
324916756972236008,2021-07,1.280584963850638e-06
324916756972236008,2021-07,1.4810307581962504e-06
324916756972236008,2021-08,3.3693868982381827e-06
324916756972236008,2021-08,2.7331379017747657e-06
324916756972236008,2021-08,7.235329659556556e-06
324916756972236008,2021-08,7.462359357360872e-06
324916756972236008,2021-08,0.0003215994908125972
324916756972236008,2021-08,8.574769448646923e-07
324916756972236008,2021-09,0.00011956498639926954
324916756972236008,2021-09,0.0001571904526883426
324916756972236008,2021-09,7.026818464466078e-05
324916756972236008,2021-09,4.665415458245842e-05
324916756972236008,2021-09,5.955613907300949e-05
324916756972236008,2021-09,0.00018900225957484447
324916756972236008,2021-09,0.00015367094538673597
324916756972236008,2021-10,7.793236984261202e-05
324916756972236008,2021-10,1.7133458229729406e-05
324916756972236008,2021-10,2.3513728847293892e-05
324916756972236008,2021-10,5.321480636223873e-05
324916756972236008,2021-10,8.42665111126837e-06
324916756972236008,2021-11,1.241996804244806e-06
324916756972236008,2021-11,9.45713710649183e-06
324916756972236008,2021-11,3.9057711542020285e-06
324916756972236008,2021-11,2.6325325190131927e-06
324916756972236008,2021-11,1.8402143778191986e-07
326257359176916767,2021-07,2.312451552464992e-06
326257359176916767,2021-08,1.697197230658052e-05
326257359176916767,2021-09,4.378840690081588e-06
326257359176916767,2021-09,5.263593703963e-06
326257359176916767,2021-09,5.162956709784613e-06
326257359176916767,2021-10,1.535263401786444e-06
340285351737204923,2021-07,0.00015699404163192684
340285351737204923,2021-07,0.0002230296623584907
340285351737204923,2021-07,0.00023565485585607085
340285351737204923,2021-07,0.0001628054288814316
340285351737204923,2021-08,0.00010664008427229643
340285351737204923,2021-08,0.00010664008427229643
340285351737204923,2021-08,0.0003748469672351353
340285351737204923,2021-09,0.0018652385820519437
340285351737204923,2021-09,0.0012891717277965992
340285351737204923,2021-09,0.0003371405274391413
340285351737204923,2021-09,0.00022203523397640033
340285351737204923,2021-09,7.763379852834732e-06
340285351737204923,2021-09,0.00010120137020784536
340285351737204923,2021-09,0.0026851381224312154
340285351737204923,2021-09,0.0022762497797071362
340285351737204923,2021-10,6.734475244265907e-05
340285351737204923,2021-10,7.068525679487599e-05
340285351737204923,2021-10,0.0002831858752049573
340285351737204923,2021-10,0.000132267814348443
345033315379741874,2021-09,0.0002146553889198862
345033315379741874,2021-10,0.0002303826178503508
345447888460137901,2021-07,1.5429710619824731e-06
345447888460137901,2021-08,1.517484433776073e-06
345447888460137901,2021-09,8.45203502560218e-08
410843023337872279,2021-07,5.687294658663377e-06
410843023337872279,2021-07,5.859670735403528e-06
410843023337872279,2021-07,1.727331978182657e-06
410843023337872279,2021-08,0.12745197280373277
410843023337872279,2021-09,0.005262370416988288
410843023337872279,2021-09,1.3982687551005742e-05
410843023337872279,2021-09,2.630282132986393e-06
410843023337872279,2021-10,7.427319508216103e-06
410843023337872279,2021-10,1.074152705976653e-07
410843023337872279,2021-10,4.971986103350066e-07
410843023337872279,2021-10,7.353946763736136e-08
410843023337872279,2021-11,2.1663199938592306e-06
410843023337872279,2021-11,2.4345938064850684e-06
411246418132008456,2021-07,0.0004939721702831286
417157680860985231,2021-07,1.1889828642748608e-06
417157680860985231,2021-07,1.4529388639462236e-08
417157680860985231,2021-08,1.1900938168582683e-08
417157680860985231,2021-08,2.2052697372457386e-09
417157680860985231,2021-08,3.553604567591948e-07
417157680860985231,2021-08,4.5871444222535205e-10
417157680860985231,2021-08,1.05765707115173e-09
417157680860985231,2021-09,5.039000883138978e-09
417157680860985231,2021-09,4.715693308842653e-09
417157680860985231,2021-09,3.619984246225958e-08
417157680860985231,2021-09,2.6963991150075026e-06
417157680860985231,2021-09,3.22210375899309e-10
417157680860985231,2021-09,0.0014164146597815898
417157680860985231,2021-09,2.498352722071611e-09
417157680860985231,2021-09,1.0030411914485178e-09
417157680860985231,2021-10,2.9113723914257162e-09
417157680860985231,2021-10,4.489942937467137e-09
417157680860985231,2021-10,3.617385827750953e-09
417157680860985231,2021-10,0.0027594849604615232
417157680860985231,2021-10,4.901398560273335e-09
417157680860985231,2021-10,7.697777018212933e-07
417157680860985231,2021-10,1.1443549768865996e-07
417157680860985231,2021-10,1.9578248529750652e-08
417157680860985231,2021-11,4.12607801423075e-08
417157680860985231,2021-11,9.398595821183178e-10
417157680860985231,2021-11,4.199776744525381e-09
417157680860985231,2021-11,7.115927379955722e-11
417157680860985231,2021-11,9.074387568683324e-10
459290606780222306,2021-07,2.6524654331102624e-06
459290606780222306,2021-07,1.8663626057607912e-07
459290606780222306,2021-07,1.0199699269716232e-06
459290606780222306,2021-07,2.0095624487263595e-06
459290606780222306,2021-07,4.6515592934321015e-07
459290606780222306,2021-07,8.217148834776739e-08
459290606780222306,2021-07,5.244032583329508e-07
459290606780222306,2021-07,9.203712726993805e-07
459290606780222306,2021-07,1.2434458472154028e-06
459290606780222306,2021-07,2.7269885054517883e-06
459290606780222306,2021-07,4.277905642553173e-07
459290606780222306,2021-07,1.9016113384996226e-07
459290606780222306,2021-07,1.835266265250038e-07
459290606780222306,2021-08,0.0008903544150911235
459290606780222306,2021-08,2.5774104866929584e-05
459290606780222306,2021-08,1.982714237564e-05
459290606780222306,2021-08,0.0006865398148690884
459290606780222306,2021-08,0.0007626077974305215
459290606780222306,2021-08,0.0003898891592010154
459290606780222306,2021-08,8.367636228606835e-06
459290606780222306,2021-08,1.853633695066074e-05
459290606780222306,2021-08,7.892304106236614e-05
459290606780222306,2021-08,0.0008637457536596528
459290606780222306,2021-08,3.111687208160551e-05
459290606780222306,2021-08,0.0014318953881909682
459290606780222306,2021-08,7.834853913278743e-06
459290606780222306,2021-08,6.476329983942486e-06
459290606780222306,2021-08,5.818842445096728e-06
459290606780222306,2021-09,1.9802782877779966e-05
459290606780222306,2021-09,3.034113031225246e-05
459290606780222306,2021-09,5.528064896817925e-06
459290606780222306,2021-09,3.6536623526940335e-06
459290606780222306,2021-09,3.9773002749200526e-05
459290606780222306,2021-09,1.0035528943645966e-05
459290606780222306,2021-09,5.437948190458153e-05
459290606780222306,2021-09,2.9411387092067666e-05
459290606780222306,2021-09,5.72138452394864e-06
459290606780222306,2021-09,0.00018850252235500276
459290606780222306,2021-09,3.7022703864579386e-05
459290606780222306,2021-09,2.7187075444237262e-05
459290606780222306,2021-09,2.7497799231149826e-05
459290606780222306,2021-09,9.290111133615633e-05
459290606780222306,2021-09,2.1199524315349748e-05
459290606780222306,2021-10,1.2324336704735695e-05
459290606780222306,2021-10,1.5752593492735982e-05
459290606780222306,2021-10,2.4248274104579873e-05
459290606780222306,2021-10,4.665507984690428e-05
459290606780222306,2021-10,3.1032022961220787e-06
459290606780222306,2021-10,6.520472852831054e-06
459290606780222306,2021-10,5.441754750696099e-06
459290606780222306,2021-10,1.9600868616668632e-05
459290606780222306,2021-10,2.0365904165158893e-06
459290606780222306,2021-10,3.1591912892749963e-06
459290606780222306,2021-10,1.0176939625063851e-05
459290606780222306,2021-10,2.3069865020255548e-05
459290606780222306,2021-11,7.570050394933865e-05
459290606780222306,2021-11,9.755521283451814e-05
459290606780222306,2021-11,3.281289445066976e-06
459290606780222306,2021-11,1.8021176633725601e-06
459290606780222306,2021-11,2.9652522294871256e-05
459290606780222306,2021-11,3.751814079194076e-05
459290606780222306,2021-11,5.721075937238483e-06
459290606780222306,2021-11,9.260135293023042e-07
460993244124061972,2021-11,8.537468641734655e-05
460993244124061972,2021-11,5.389231674386138e-05
465309249432033993,2021-07,5.0502504878442275e-05
465309249432033993,2021-07,7.860474467223968e-06
465309249432033993,2021-07,1.523859123863319e-05
465309249432033993,2021-07,2.6299286708830292e-05
465309249432033993,2021-07,2.1243687819658807e-05
465309249432033993,2021-08,4.4511676425220904e-05
465309249432033993,2021-08,7.590872016361397e-05
465309249432033993,2021-08,4.26432751336002e-05
465309249432033993,2021-08,1.256542929881058e-05
465309249432033993,2021-08,8.791220334332115e-05
465309249432033993,2021-08,1.2248633562709762e-05
465309249432033993,2021-08,5.015185984462757e-05
465309249432033993,2021-09,0.003377354402778151
465309249432033993,2021-09,1.0946415662883526e-05
465309249432033993,2021-09,6.062752777105352e-05
465309249432033993,2021-10,2.4602469942602017e-05
465309249432033993,2021-10,9.002048512368219e-05
465309249432033993,2021-10,0.00019543902455011023
465309249432033993,2021-10,0.0002947991922789148
465309249432033993,2021-11,0.0006229851794659428
465309249432033993,2021-11,0.0003578367072851844
465309249432033993,2021-11,0.0020332447244716906
465309249432033993,2021-11,0.0007719173133182001
472772897496154354,2021-07,0.00022300301077159837
472772897496154354,2021-08,0.00019797959017486656
472772897496154354,2021-08,0.0006855057184923405
472772897496154354,2021-08,0.00040216901620196476
472772897496154354,2021-08,0.0009852851720069903
472772897496154354,2021-08,0.00018835242017794433
472772897496154354,2021-09,0.000572480656243501
472772897496154354,2021-09,0.0003213127878247961
472772897496154354,2021-09,0.0003099616404904811
472772897496154354,2021-09,0.00021694810666471646
472772897496154354,2021-10,0.0005345514009676522
472772897496154354,2021-10,0.008407638934605501
472772897496154354,2021-11,0.0007504111166579534
493667100055938118,2021-09,0.0002291501539716312
493667100055938118,2021-11,0.007551063646334627
499242942549937267,2021-07,0.0005505989234959794
499242942549937267,2021-07,0.00016751060869915136
499242942549937267,2021-07,0.00043025113431651937
499242942549937267,2021-07,6.331828634381179e-05
499242942549937267,2021-07,0.00010047808823629728
499242942549937267,2021-07,3.239504604871265e-05
499242942549937267,2021-07,0.00036569349570713056
499242942549937267,2021-07,0.00031286637129775813
499242942549937267,2021-07,0.0021331829074542345
499242942549937267,2021-07,3.815305619146225e-05
499242942549937267,2021-07,0.00042754512176423735
499242942549937267,2021-07,3.557182207500196e-05
499242942549937267,2021-07,3.3248652329550014e-05
499242942549937267,2021-07,0.0017045570420443769
499242942549937267,2021-07,0.00023462998067480298
499242942549937267,2021-07,3.893229153245943e-05
499242942549937267,2021-07,1.0475532817961029e-05
499242942549937267,2021-08,3.865074356973846e-05
499242942549937267,2021-08,5.18037855816164e-05
499242942549937267,2021-08,0.0002614547392417606
499242942549937267,2021-08,0.0005549836547678313
503021894071666233,2021-07,9.071958812931952e-05
503021894071666233,2021-08,0.00016795377538782741
503021894071666233,2021-08,9.918000060434017e-05
503021894071666233,2021-08,0.00023777067785057715
503021894071666233,2021-10,1.544319544584908e-05
503021894071666233,2021-10,1.6117129215595097e-05
503021894071666233,2021-10,4.967568026971424e-05
503021894071666233,2021-10,6.546617771569963e-05
503021894071666233,2021-11,0.00013013138317388676
510795635145114083,2021-07,6.115853611571114e-06
510795635145114083,2021-07,4.3880284129352526e-07
510795635145114083,2021-07,3.710275666011066e-07
510795635145114083,2021-07,2.7341508702152913e-07
510795635145114083,2021-07,4.002642163624727e-06
510795635145114083,2021-07,1.7183404025240453e-06
510795635145114083,2021-07,2.2213956548509634e-07
510795635145114083,2021-08,1.6941634972858942e-06
510795635145114083,2021-08,0.0001909934848555639
510795635145114083,2021-08,1.382633422602726e-05
510795635145114083,2021-08,1.1898322777982053e-05
510795635145114083,2021-09,1.1285729848798291e-05
